,ax,ay,az,gx,gy,gz,label,segment_ID,animal_ID,timestamp_ms
886,-7.73435,4.48295,-2.44394,-70.0,26.4024,28.1098,walking,2,fG1,8861
887,-7.63133,4.55963,-2.46551,-50.4268,-5.0,39.6341,walking,2,fG1,8871
888,-7.60018,4.72974,-2.67156,-34.6951,-28.8415,47.8049,walking,2,fG1,8881
889,-7.43485,4.72495,-2.41519,-16.0976,-46.3415,51.9512,walking,2,fG1,8891
890,-7.23838,4.62192,-2.2906,6.76829,-58.7805,51.3415,walking,2,fG1,8901
891,-6.87658,4.68662,-2.21871,35.9146,-69.0244,45.7927,walking,2,fG1,8911
892,-6.33747,5.04123,-2.40081,59.6341,-73.2317,36.2805,walking,2,fG1,8921
893,-6.00443,5.64023,-3.02378,70.4878,-68.4756,24.0244,walking,2,fG1,8931
894,-6.10266,6.23684,-3.61799,68.3537,-60.9146,10.3659,walking,2,fG1,8941
895,-6.40696,6.81907,-3.95583,59.1463,-56.6463,-3.90244,walking,2,fG1,8951
896,-6.78313,7.45162,-4.06365,48.2317,-54.3293,-17.1341,walking,2,fG1,8961
897,-7.18327,8.12011,-4.12834,36.5244,-51.4024,-26.7073,walking,2,fG1,8971
898,-7.56903,8.69037,-4.08521,27.378,-44.5122,-32.2561,walking,2,fG1,8981
899,-8.01229,9.04737,-4.10678,23.1707,-33.1098,-36.0976,walking,2,fG1,8991
900,-8.33336,9.0929,-4.07803,25.3659,-22.2561,-39.3902,walking,2,fG1,9001
901,-7.86614,8.45076,-3.33526,32.9878,-14.7561,-43.9024,walking,2,fG1,9011
902,-6.77115,7.31505,-2.21871,46.7073,-4.45122,-51.6463,walking,2,fG1,9021
903,-6.40217,6.75438,-2.42717,55.3049,3.71951,-61.3415,walking,2,fG1,9031
904,-6.21528,6.61062,-2.98065,58.2317,4.5122,-71.2195,walking,2,fG1,9041
905,-6.08589,6.78553,-3.28494,52.0732,0.54878,-79.3902,walking,2,fG1,9051
906,-6.02599,6.99398,-3.3712,38.2317,-6.70732,-84.6951,walking,2,fG1,9061
907,-6.13381,7.18327,-2.91596,23.9024,-11.5854,-87.6829,walking,2,fG1,9071
908,-6.84543,7.71279,-2.95669,16.6463,-15.5488,-88.5366,walking,2,fG1,9081
909,-7.48517,8.39566,-3.12681,21.5854,-22.6829,-86.7073,walking,2,fG1,9091
910,-7.58101,8.9731,-2.83449,35.9756,-27.3171,-82.9268,walking,2,fG1,9101
911,-7.35339,9.14801,-2.79136,54.0244,-24.6951,-77.1341,walking,2,fG1,9111
912,-6.86939,8.66401,-2.88481,74.4512,-16.1585,-68.5976,walking,2,fG1,9121
913,-6.30633,7.81821,-3.09326,89.3902,-13.0488,-56.2195,walking,2,fG1,9131
914,-5.70732,7.17369,-3.40714,97.1341,-23.7805,-39.6951,walking,2,fG1,9141
915,-5.15384,6.97242,-3.81446,91.8293,-40.6707,-21.4024,walking,2,fG1,9151
916,-4.84955,7.13535,-4.3344,76.2805,-52.0732,-5.30488,walking,2,fG1,9161
917,-5.00049,7.37735,-4.60276,54.7561,-60.122,5.54878,walking,2,fG1,9171
918,-5.32875,7.69362,-4.42066,41.2805,-70.4878,10.1829,walking,2,fG1,9181
919,-5.64502,8.56098,-4.34878,36.7073,-80.4268,10.6098,walking,2,fG1,9191
920,-5.78879,9.55533,-4.91424,37.0122,-79.939,9.45122,walking,2,fG1,9201
921,-5.56116,9.86921,-5.30719,36.0976,-64.2683,8.84146,walking,2,fG1,9211
922,-4.96695,9.07373,-4.82079,32.7439,-38.9024,10.6707,walking,2,fG1,9221
923,-4.47577,7.81821,-3.81446,29.3293,-17.5,16.5854,walking,2,fG1,9231
924,-4.34638,6.93169,-3.38558,31.8293,-7.19512,25.9756,walking,2,fG1,9241
925,-4.49733,6.87418,-3.67789,34.6341,-4.69512,36.9512,walking,2,fG1,9251
926,-4.95497,7.11618,-4.58838,29.6951,-4.26829,47.6829,walking,2,fG1,9261
927,-5.35511,7.14014,-4.92861,23.2927,-4.39024,55.061,walking,2,fG1,9271
928,-5.70972,6.96044,-4.60755,19.6951,-6.95122,59.2073,walking,2,fG1,9281
929,-6.10266,6.64416,-4.44941,21.8902,-15.6098,62.3171,walking,2,fG1,9291
930,-6.15538,6.39498,-4.32721,28.9024,-30.0,66.4024,walking,2,fG1,9301
931,-5.84629,6.23445,-3.86957,33.9024,-41.1585,72.439,walking,2,fG1,9311
932,-5.57794,6.05474,-3.3736,35.2439,-43.9024,80.1829,walking,2,fG1,9321
933,-5.67138,5.86306,-2.98784,38.7195,-40.2439,88.2317,walking,2,fG1,9331
934,-5.95411,5.7193,-2.51103,50.1829,-35.7927,95.3049,walking,2,fG1,9341
935,-6.39737,5.84389,-2.45592,68.9634,-33.0488,100.305,walking,2,fG1,9351
936,-7.14014,6.41415,-3.10285,88.7195,-36.1585,103.78,walking,2,fG1,9361
937,-7.74633,7.25036,-4.03011,103.963,-43.9024,105.671,walking,2,fG1,9371
938,-7.99073,7.92364,-4.56921,110.671,-46.7073,105.366,walking,2,fG1,9381
939,-8.06261,8.2471,-4.65068,112.866,-40.8537,102.622,walking,2,fG1,9391
940,-8.16803,8.27585,-4.68901,114.695,-32.622,99.5732,walking,2,fG1,9401
941,-7.95718,8.13928,-4.74652,117.805,-26.5244,98.2927,walking,2,fG1,9411
942,-7.32703,7.72956,-4.59796,116.524,-19.6341,99.3902,walking,2,fG1,9421
943,-6.79991,7.22161,-4.43264,107.256,-8.84146,101.707,walking,2,fG1,9431
944,-6.85022,6.94127,-4.42305,94.0854,-4.32927,105.305,walking,2,fG1,9441
945,-7.00836,6.72084,-4.49733,80.9756,-9.81707,107.134,walking,2,fG1,9451
946,-6.97482,6.47405,-4.17866,70.6098,-13.1098,103.963,walking,2,fG1,9461
947,-7.14014,6.27997,-3.95823,65.2439,-15.1829,96.9512,walking,2,fG1,9471
948,-7.22161,6.21767,-3.87916,65.7927,-22.3171,89.1463,walking,2,fG1,9481
949,-6.97482,6.24643,-3.87916,66.8902,-29.5122,82.0122,walking,2,fG1,9491
950,-6.79032,6.32789,-3.93666,63.4146,-30.5488,75.3659,walking,2,fG1,9501
951,-6.84303,6.34227,-4.05646,56.0366,-30.0,68.5976,walking,2,fG1,9511
952,-6.86939,6.35185,-4.15949,48.2317,-35.3049,61.8902,walking,2,fG1,9521
953,-6.69688,6.41415,-4.0924,39.878,-40.3659,55.122,walking,2,fG1,9531
954,-6.52916,6.56749,-4.11157,30.1829,-39.7561,48.3537,walking,2,fG1,9541
955,-6.57468,6.71605,-4.217,18.9024,-36.2805,42.378,walking,2,fG1,9551
956,-6.69688,6.79272,-4.27929,7.31707,-33.2317,36.2805,walking,2,fG1,9561
957,-6.84064,6.76157,-4.30565,-4.45122,-32.9268,28.4756,walking,2,fG1,9571
958,-6.95804,6.73282,-4.31763,-15.7927,-36.6463,19.2073,walking,2,fG1,9581
959,-7.01555,6.71605,-4.26731,-24.0854,-42.378,8.90244,walking,2,fG1,9591
960,-7.02274,6.79991,-4.22898,-26.0976,-48.7805,-1.21951,walking,2,fG1,9601
961,-6.72323,6.89335,-4.26731,-23.4756,-53.0488,-10.061,walking,2,fG1,9611
962,-6.15777,6.82626,-4.28408,-19.8171,-48.7195,-17.8049,walking,2,fG1,9621
963,-5.78639,6.40696,-4.14512,-16.2195,-38.9024,-25.2439,walking,2,fG1,9631
964,-5.50366,5.79597,-4.0325,-12.1951,-34.3902,-31.8293,walking,2,fG1,9641
965,-5.20655,5.29521,-3.90551,-6.76829,-38.9634,-36.7073,walking,2,fG1,9651
966,-4.78485,5.01487,-3.74977,-0.487805,-47.1341,-39.8171,walking,2,fG1,9661
967,-4.3943,5.00289,-3.62278,4.81707,-51.5854,-41.5244,walking,2,fG1,9671
968,-4.37993,5.22812,-3.87197,7.37805,-52.9268,-42.6829,walking,2,fG1,9681
969,-4.72974,5.657,-4.44941,10.9146,-56.1585,-44.3293,walking,2,fG1,9691
970,-4.94299,6.25361,-5.00289,15.6707,-62.3171,-46.4024,walking,2,fG1,9701
971,-4.92382,6.87418,-5.4797,16.8293,-63.6585,-49.3902,walking,2,fG1,9711
972,-4.83757,7.19765,-5.8391,11.7683,-57.6829,-51.5244,walking,2,fG1,9721
973,-4.71776,7.17608,-5.86306,3.41463,-46.3415,-52.0122,walking,2,fG1,9731
974,-4.63151,6.80949,-5.34792,-2.5,-34.6341,-49.0244,walking,2,fG1,9741
975,-4.60755,6.28237,-4.97174,-2.92683,-27.7439,-42.8049,walking,2,fG1,9751
976,-4.49493,5.82233,-4.39191,6.28049,-24.2683,-35.2439,walking,2,fG1,9761
977,-4.55723,5.50126,-4.30325,16.3415,-21.2195,-28.5976,walking,2,fG1,9771
978,-4.71537,5.4797,-4.46379,26.7073,-23.2927,-23.1707,walking,2,fG1,9781
979,-4.87111,5.73128,-4.74172,35.3659,-25.122,-19.2073,walking,2,fG1,9791
980,-5.41501,6.19611,-5.38625,41.9512,-27.1341,-16.0366,walking,2,fG1,9801
981,-5.93734,6.68729,-6.11464,48.5976,-34.4512,-12.9878,walking,2,fG1,9811
982,-6.10746,6.78313,-6.40935,52.561,-38.4756,-12.0122,walking,2,fG1,9821
983,-5.98047,6.58666,-6.00682,57.8049,-38.4146,-12.6829,walking,2,fG1,9831
984,-5.59471,6.39498,-5.36469,63.0488,-37.5,-11.4024,walking,2,fG1,9841
985,-5.34313,6.33508,-5.0604,65.061,-31.0976,-6.64634,walking,2,fG1,9851
986,-5.64502,6.39258,-4.9981,63.3537,-20.2439,-1.40244,walking,2,fG1,9861
987,-6.32789,6.5052,-5.19936,61.9512,-15.3659,1.58537,walking,2,fG1,9871
988,-6.81668,6.64416,-5.28083,62.8659,-14.7561,0.792683,walking,2,fG1,9881
989,-7.18567,6.73282,-5.19218,65.3659,-14.939,-2.9878,walking,2,fG1,9891
990,-7.41089,6.82626,-4.97893,69.5122,-18.4146,-6.28049,walking,2,fG1,9901
991,-7.43964,6.89335,-4.816,73.6585,-21.7073,-7.5,walking,2,fG1,9911
992,-7.41329,6.8622,-4.60755,77.0732,-20.3659,-7.31707,walking,2,fG1,9921
993,-7.3462,6.57947,-4.30565,81.0976,-17.378,-5.91463,walking,2,fG1,9931
994,-7.24077,6.36143,-3.95343,88.7805,-16.8293,-3.84146,walking,2,fG1,9941
995,-7.09941,6.29435,-3.96541,93.4146,-19.2683,-0.609756,walking,2,fG1,9951
996,-7.07784,6.31591,-4.20022,94.3902,-23.1707,2.80488,walking,2,fG1,9961
997,-7.12576,6.5603,-4.33919,91.2805,-30.4878,6.09756,walking,2,fG1,9971
998,-7.06826,6.96284,-4.37274,80.1829,-33.4756,7.80488,walking,2,fG1,9981
999,-7.39652,6.96763,-4.29606,68.5976,-24.3293,4.63415,walking,2,fG1,9991
1000,-7.88291,6.57947,-4.38711,70.3659,-29.1463,-0.0609756,walking,2,fG1,10001
1001,-7.16889,6.54353,-3.96781,75.0,-50.5488,0.121951,walking,2,fG1,10011
1002,-6.11704,6.56749,-3.95583,65.8537,-51.2805,4.93902,walking,2,fG1,10021
1003,-5.64263,6.21049,-3.68268,48.1707,-33.6585,11.7073,walking,2,fG1,10031
1004,-5.97088,6.11225,-3.48381,32.6829,-21.4634,18.7805,walking,2,fG1,10041
1005,-7.1018,6.65135,-4.02052,14.8171,-21.7073,22.9268,walking,2,fG1,10051
1006,-8.45316,7.13535,-5.08915,8.17073,-28.7805,19.3902,walking,2,fG1,10061
1007,-8.70714,7.38454,-4.82559,9.39024,-44.6951,12.2561,walking,2,fG1,10071
1008,-7.77029,7.2839,-4.22418,11.9512,-52.378,6.46341,walking,2,fG1,10081
1009,-6.88616,7.09222,-4.06365,9.20732,-42.0732,5.06098,walking,2,fG1,10091
1010,-6.70886,6.93408,-4.08761,0.121951,-27.378,7.31707,walking,2,fG1,10101
1011,-6.96523,6.75917,-4.5141,-10.4268,-21.2195,9.26829,walking,2,fG1,10111
1012,-7.14733,6.67531,-4.74172,-19.6341,-19.0854,8.53659,walking,2,fG1,10121
1013,-7.21202,6.58187,-4.83757,-25.7317,-17.2561,6.15854,walking,2,fG1,10131
1014,-7.25275,6.52436,-4.91424,-27.9878,-17.0122,5.0,walking,2,fG1,10141
1015,-7.21202,6.52916,-5.1778,-28.7195,-16.8902,5.54878,walking,2,fG1,10151
1016,-7.1042,6.4453,-5.30239,-30.122,-13.7195,6.40244,walking,2,fG1,10161
1017,-6.97482,6.19611,-5.15624,-31.4634,-7.86585,7.0122,walking,2,fG1,10171
1018,-6.90294,5.83191,-5.07477,-30.4878,-4.57317,7.37805,walking,2,fG1,10181
1019,-6.73521,5.54439,-5.01008,-25.3049,-6.58537,8.59756,walking,2,fG1,10191
1020,-6.40217,5.43178,-4.94778,-20.9756,-7.68293,10.3049,walking,2,fG1,10201
1021,-6.27039,5.24968,-5.09154,-18.7195,-3.41463,10.7927,walking,2,fG1,10211
1022,-6.22007,5.00768,-5.08915,-13.5976,-1.76829,10.4878,walking,2,fG1,10221
1023,-5.98766,4.90945,-5.05321,-10.2439,-4.02439,10.8537,walking,2,fG1,10231
1024,-5.85108,4.88069,-5.19218,-11.5854,-4.63415,12.378,walking,2,fG1,10241
1025,-5.8415,4.95257,-5.2401,-16.0976,-3.65854,14.939,walking,2,fG1,10251
1026,-6.02599,5.02206,-5.24968,-22.378,-1.95122,17.0732,walking,2,fG1,10261
1027,-6.28716,5.01247,-5.09873,-26.0976,-0.182927,17.8049,walking,2,fG1,10271
1028,-6.50999,5.03404,-4.80881,-25.7317,0.182927,17.2561,walking,2,fG1,10281
1029,-6.625,5.04123,-4.65307,-22.439,0.609756,16.4634,walking,2,fG1,10291
1030,-6.68729,5.00049,-4.40149,-18.3537,3.17073,15.8537,walking,2,fG1,10301
1031,-6.84783,4.91184,-4.15949,-12.7439,4.32927,16.0366,walking,2,fG1,10311
1032,-6.90773,4.90465,-3.91749,-4.02439,2.5,17.3171,walking,2,fG1,10321
1033,-6.982,5.01966,-3.92468,3.90244,0.243902,18.6585,walking,2,fG1,10331
1034,-7.1641,5.21853,-4.13793,9.7561,-2.07317,19.7561,walking,2,fG1,10341
1035,-7.3462,5.47251,-4.25533,12.561,-6.15854,19.6951,walking,2,fG1,10351
